0,1,2,3,4,5
4567940,4,0.0301029,99.6024,51.6481,15.2432
4568343,1,0.010876,99.7945,-19.1674,52.4709
4568343,4,0.0485927,99.7948,-19.1662,52.4707
4723752,1,0.010876,99.6512,-45.9524,6.62496
4723752,3,0.0415798,99.6507,-45.9517,6.62498
4925989,1,0.010876,99.8759,-48.3296,-28.6793
4925989,3,0.0316614,99.876,-48.3295,-28.6787
4926226,1,0.010876,99.935,-10.2903,38.388
4926226,3,0.0222134,99.9348,-10.2905,38.3878
4974876,1,0.002032,99.9166,6.53077,-14.5596
4974876,3,0.0459001,99.9157,6.53111,-14.5601
5182696,1,0.06332,99.8354,-43.963,56.0992
5182696,3,0.00215311,99.8354,-43.963,56.0992
5184142,1,0.06332,99.7641,39.3236,26.0247
5184142,3,0.0522771,99.7631,39.3238,26.0255
5344795,1,0.00925,99.9158,17.157,78.5531
5344795,3,0.0238629,99.9159,17.1566,78.5532
5346132,1,0.010876,99.3968,-19.9828,-65.6956
5346132,3,0.0357643,99.3966,-19.9821,-65.6957
5455973,1,0.00925,99.823,3.58216,18.1018
5455973,3,0.031159,99.8226,3.58181,18.1016
5511436,1,0.00925,99.7709,-43.1163,67.4621
5511436,3,0.0318782,99.7712,-43.1169,67.4622
5563664,1,0.010876,99.9361,-62.7294,-22.5488
5563664,3,0.0529681,99.9357,-62.7294,-22.5475
5738826,1,0.06332,99.555,-52.1259,-4.24759
5738826,3,0.00325036,99.555,-52.126,-4.2476
5847650,1,0.010876,99.9487,-31.3656,51.7351
5847650,3,0.030254,99.9488,-31.3651,51.735
5901148,1,0.010876,99.7217,-46.8479,64.4871
5901148,2,0.031124,99.7212,-46.8477,64.4874
6001647,1,0.017041,99.3792,-77.3869,0.0571112
6001647,4,0.0881653,99.3784,-77.3858,0.0544349
6004348,1,0.00925,99.8411,-71.6176,-52.1858
6004348,3,0.0380336,99.8405,-71.6172,-52.186
6061170,1,0.06332,99.7647,15.9277,59.3921
6061170,3,0.01742,99.7646,15.9279,59.3922
6113739,1,0.010355,99.5192,1.05833,55.5052
6113739,3,0.0482297,99.5191,1.05898,55.5043
6164460,1,0.010355,99.7909,-21.6489,-56.0234
6164460,3,0.0257349,99.7908,-21.6489,-56.0238
6214231,1,0.010876,99.9819,-53.2201,55.5988
6214231,3,0.0357724,99.9812,-53.2199,55.5985
6333862,1,0.00042,99.816,-35.0644,71.3333
6333862,3,0.0507784,99.8148,-35.0643,71.3338
6390670,1,0.010876,99.8359,47.2975,-28.4701
6390670,3,0.0465137,99.8368,47.2978,-28.4695
6391828,1,0.002499,99.7629,-21.0408,57.0921
6391828,3,0.0590314,99.7629,-21.0398,57.0909
6442471,1,0.06332,99.9068,65.6618,30.1454
6442471,3,0.00270551,99.9068,65.6618,30.1454
6542545,1,0.06332,99.9074,53.5026,59.7329
6542545,3,0.0453784,99.9071,53.5031,59.7337
6543107,1,0.06332,99.7309,59.4349,48.6432
6543107,3,0.0145754,99.7309,59.4347,48.6433
6645305,1,0.06332,99.8488,-35.1186,-66.5455
6645305,5,0.0296997,99.8483,-35.1183,-66.5454
6812897,1,0.06332,99.9038,67.7126,75.8558
6812897,4,0.0336193,99.9039,67.7124,75.8552
6812897,3,0.0143976,99.9051,67.7159,75.8565
6863107,1,0.010876,99.9152,52.7926,-64.1505
6863107,3,0.0465231,99.9142,52.7923,-64.1508
6863983,1,0.00925,99.9779,54.3319,27.3205
6863983,3,0.0339621,99.9784,54.3319,27.3201
6864002,1,0.06332,99.8225,-51.2183,29.3708
6864002,3,0.00912995,99.8224,-51.2182,29.3708
6864091,1,0.00227,99.9928,56.0348,7.39016
6864091,3,0.0388498,99.9921,56.0344,7.39029
7122110,1,0.00925,99.9454,6.74323,33.8372
7122110,3,0.0311679,99.9452,6.74326,33.8377
7431065,1,0.06332,99.8573,75.5699,33.05
7431065,3,0.00160376,99.8573,75.5699,33.05
7491365,1,0.010355,99.9862,-73.536,-3.04927
7491365,3,0.0300979,99.9862,-73.5359,-3.04982
7492780,1,0.06332,98.1536,38.5289,24.3105
7492780,3,0.0433271,98.1528,38.5285,24.3102
7597497,1,0.06332,99.7042,76.4186,59.8599
7597497,3,0.0276012,99.7039,76.4185,59.8603
7702752,1,0.06332,99.9475,-46.2433,-34.6077
7702752,3,0.00805386,99.9475,-46.2433,-34.6077
7704340,1,0.06332,99.8782,-34.6675,54.5523
7704340,3,0.0241742,99.8779,-34.6672,54.5522
7704407,1,0.010355,99.9742,-8.14057,-68.1118
7704407,3,0.0578448,99.9744,-8.14186,-68.1127
7754020,1,0.002499,-14.5522,1.7849,-79.8146
7754020,4,0.0520389,-14.5533,1.78411,-79.8143
7908384,1,0.06332,99.2016,37.6563,-51.1466
7908384,2,0.01668,99.2015,37.6562,-51.1465
7908521,1,0.06332,99.8763,-20.2984,2.25379
7908521,3,0.0164614,99.8761,-20.2985,2.25386
7908801,1,0.010355,99.542,-60.1462,28.022
7908801,3,0.0470375,99.5425,-60.1458,28.0229
7910553,1,0.06332,99.9186,28.5426,40.1038
7910553,3,0.0241634,99.9184,28.5424,40.104
7956874,1,0.06332,99.3683,-44.0025,74.4284
7956874,3,0.0304475,99.3677,-44.0026,74.4284
7957896,1,0.010876,99.1994,-56.0799,36.7009
7957896,3,0.0219345,99.1986,-56.0799,36.7015
7957896,3,0.0157078,99.1985,-56.08,36.7015
7957896,4,0.001647,99.1987,-56.0804,36.701
7957896,5,0.00480285,99.1987,-56.0804,36.701
8013012,1,0.06332,99.7005,42.0547,46.7274
8013012,3,0.0059463,99.7005,42.0547,46.7274
8063377,1,0.06332,99.8972,-18.621,-49.0917
8063377,3,0.00907728,99.8971,-18.621,-49.0918
8063911,1,0.000202,99.8452,37.156,4.53236
8063911,4,0.0328202,99.8455,37.156,4.53291
8063911,3,0.000822261,99.8682,37.1759,4.51684
8065031,1,0.06332,99.8228,-48.9024,9.27826
8065031,4,0.0426657,99.8227,-48.9018,9.27902
8177271,1,0.010876,99.6853,-43.3816,-55.5637
8177271,3,0.035065,99.6854,-43.3814,-55.563
8341454,1,0.002499,99.9226,-32.9926,78.2254
8341454,3,0.0140377,99.9225,-32.9929,78.2265
8341454,3,0.0119211,99.9224,-32.993,78.2265
8341454,4,0.00925,99.9037,-33.0208,78.2287
8341454,5,0.0122515,99.9035,-33.0208,78.2287
8344003,1,0.010355,99.9381,-23.3517,65.648
8344003,3,0.0315034,99.9377,-23.3519,65.6484
8393301,1,0.06332,99.9666,-56.8826,-54.3281
8393301,5,0.0299939,99.9664,-56.883,-54.3278
8500937,1,0.002499,99.9663,-32.4817,-41.1249
8500937,3,0.0912353,99.9646,-32.4817,-41.1275
8555156,1,0.06332,99.7873,-34.3167,9.94493
8555156,3,0.0498152,99.7867,-34.3156,9.9447
8555608,1,0.010876,99.9835,-57.3899,13.0
8555608,3,0.0584009,99.982,-57.3901,13.0002
8705204,1,0.010876,99.6557,47.2804,30.1411
8705204,3,0.0674882,99.6542,47.2793,30.1407
8705750,1,0.06332,99.3223,77.9185,61.0105
8705750,4,0.0278649,99.3221,77.9183,61.0101
8755747,1,0.010876,99.5441,76.4444,35.6844
8755747,3,0.0599843,99.5437,76.444,35.6828
8756131,1,0.010876,99.9894,-31.323,-63.3713
8756131,3,0.0244743,99.9897,-31.3228,-63.3716
8758600,1,0.010876,99.9428,55.6316,-68.5557
8758600,3,0.0288802,99.9423,55.6314,-68.5557
8874709,1,0.06332,99.5858,-45.8274,22.313
8874709,3,0.00965329,99.5857,-45.8274,22.3131
8984866,1,0.010876,99.0856,24.1132,-52.459
8984866,3,0.0483165,99.0849,24.114,-52.4596
9085851,1,0.010355,99.9944,-39.3617,-35.9073
9085851,3,0.0314888,99.9944,-39.3623,-35.9074
9137909,1,0.06332,99.985,-31.43,18.7764
9137909,3,0.0287842,99.9847,-31.4299,18.776
9188932,1,0.06332,99.9228,-48.2241,14.7862
9188932,4,0.026403,99.9228,-48.2236,14.7861
9243565,1,0.06332,99.7779,27.2319,-38.3992
9243565,3,0.0224135,99.7781,27.2322,-38.3993
9302497,1,0.06332,99.9182,-28.9672,24.1684
9302497,3,0.0160271,99.9181,-28.9674,24.1684
9458917,1,0.06332,99.366,70.1503,8.09748
9458917,3,0.00700755,99.366,70.1504,8.09751
9508969,1,0.06332,99.6699,15.8957,64.0449
9508969,3,0.0489082,99.6697,15.8953,64.046
9723194,1,0.06332,99.528,-5.0769,-5.46354
9723194,4,0.016505,99.5278,-5.07694,-5.46342
9723473,1,0.06332,99.9241,-64.7837,4.77117
9723473,3,0.0343397,99.924,-64.7838,4.77051
9724737,1,0.06332,99.944,-24.2579,-14.5248
9724737,4,0.0189491,99.9439,-24.2577,-14.5246
9725110,1,0.00925,99.9568,65.6047,75.3593
9725110,3,0.0469463,99.9558,65.6051,75.3596
9834285,1,0.06332,99.9859,-54.078,-16.2633
9834285,4,0.0172443,99.9858,-54.0778,-16.2632
9939611,1,0.00925,99.7626,-69.4917,54.2769
9939611,3,0.0538101,99.7619,-69.4923,54.2759
9994412,1,0.06332,99.5432,50.8021,13.6505
9994412,3,0.0369578,99.5424,50.8022,13.6503
41373,1,0.06332,99.7696,-18.1231,21.8416
41373,3,0.0043261,99.7696,-18.1231,21.8416
55469,1,0.00925,99.8509,76.3654,14.495
55469,3,0.0304552,99.8503,76.3655,14.4949
134755,1,0.06332,99.8006,42.3119,-49.3733
134755,3,0.00700456,99.8006,42.3119,-49.3733
185174,1,0.06332,99.6667,5.14625,27.152
185174,3,0.0380471,99.666,5.14644,27.1515
185758,1,0.06332,99.476,32.567,-2.46714
185758,4,0.0187653,99.4758,32.567,-2.46726
236184,1,0.010355,99.759,20.745,-14.4229
236184,3,0.035583,99.7592,20.7451,-14.4223
289998,1,0.010355,-76.7505,79.7574,79.7183
289998,4,0.0381962,-76.7512,79.7577,79.7181
343538,1,0.002032,99.7289,55.0852,-43.908
343538,3,0.0383831,99.7292,55.0859,-43.9079
543871,1,0.010876,99.676,50.1355,19.1957
543871,4,0.0335249,99.6759,50.135,19.1962
544032,1,0.010355,99.9891,-16.9239,18.9529
544032,3,0.0369157,99.9889,-16.9242,18.9522
546821,1,0.06332,99.4096,-71.3936,-56.6218
546821,3,0.0101232,99.4096,-71.3936,-56.6217
700625,1,0.06332,99.9799,-42.2472,-36.1972
700625,4,0.0288993,99.9794,-42.2473,-36.197
881159,1,0.010355,99.893,1.32359,-38.325
881159,3,0.0219659,99.8928,1.32359,-38.3248
1084314,1,0.010355,98.9491,-39.5148,-43.0143
1084314,4,0.0472288,98.9483,-39.5154,-43.015
1084314,3,0.00101531,99.5158,-39.6711,-42.6692
1192463,1,0.002032,-74.3674,-34.9861,79.444
1192463,5,0.0575212,-74.3667,-34.9873,79.4446
1192463,4,0.0030247,-74.0837,-34.6141,79.4336
1420037,1,0.06332,99.6122,-59.8993,42.0954
1420037,3,0.00805455,99.6122,-59.8993,42.0954
1473755,1,0.010876,99.6916,77.3616,-24.4878
1473755,3,0.0252245,99.6918,77.3617,-24.4881
1473907,1,0.010876,98.9945,-43.959,26.252
1473907,3,0.0415893,98.9943,-43.9581,26.2519
1475241,1,0.010355,99.7222,66.5186,-34.8673
1475241,3,0.0511644,99.7214,66.5178,-34.8679
1475246,1,0.06332,99.7993,-59.6262,63.982
1475246,3,0.00558676,99.7993,-59.6262,63.982
1519018,1,0.010876,99.7436,0.872043,55.0544
1519018,3,0.0415817,99.7433,0.8715,55.0551
1856589,1,0.010876,99.5822,3.2838,-47.0529
1856589,3,0.0890274,99.5831,3.28246,-47.0555
1988052,1,0.00925,99.5422,17.3355,-77.822
1988052,3,0.0387252,99.543,17.3354,-77.8219
2071189,1,0.002499,99.9878,34.7373,5.85457
2071189,3,0.0344806,99.9881,34.7378,5.85435
2074253,1,0.000514,99.8591,45.9324,42.4574
2074253,3,0.0355607,99.8586,45.9326,42.4578
2123997,1,0.06332,99.9872,-50.7638,3.88372
2123997,4,0.0229115,99.9869,-50.7635,3.88381
2414645,1,0.06332,99.7081,-66.684,-15.9557
2414645,3,0.0390256,99.7086,-66.684,-15.9563
2575754,1,0.06332,99.9401,60.5451,-10.3371
2575754,3,0.0406634,99.9395,60.5447,-10.3376
2640204,1,0.000366,99.8902,-44.1506,-26.8564
2640204,3,0.0475706,99.8897,-44.1506,-26.8553
2810444,1,0.06332,99.9968,-19.5829,21.8027
2810444,3,0.00323875,99.9968,-19.5828,21.8028
2869194,1,0.00227,99.9939,-58.8152,-5.80296
2869194,3,0.0315869,99.9934,-58.8154,-5.80323
2869988,1,0.002499,99.8525,-28.0528,-41.3816
2869988,3,0.044775,99.8519,-28.0534,-41.3821
3000741,1,0.002032,96.8097,64.6917,-9.72718
3000741,3,0.101622,96.8091,64.6913,-9.72345
3001568,1,0.00925,99.6409,-55.0419,-11.4649
3001568,3,0.0438378,99.6402,-55.0412,-11.4651
3001694,1,0.010355,99.3695,46.6021,77.2067
3001694,3,0.0369291,99.3695,46.6014,77.207
3059014,1,0.00925,97.9293,15.4946,0.599681
3059014,3,0.048731,97.9292,15.495,0.600795
3115354,1,0.010876,99.5065,47.827,-13.7457
3115354,3,0.0434581,99.5062,47.8278,-13.7462
3175206,1,0.00925,99.8897,66.0103,-45.324
3175206,3,0.0425966,99.89,66.0112,-45.3242
3176966,1,0.010876,99.7363,-54.261,49.9657
3176966,3,0.0274132,99.7365,-54.2614,49.9659
3226892,1,0.010876,99.5866,68.797,37.517
3226892,3,0.0500729,99.5859,68.796,37.517
3287518,1,0.06332,99.9061,41.0892,-78.5629
3287518,3,0.013612,99.906,41.0892,-78.563
3338950,1,0.06332,99.2988,18.4041,50.8869
3338950,3,0.0287951,99.2988,18.4036,50.887
3407378,1,0.00925,99.3208,-8.80694,-44.5446
3407378,3,0.0380414,99.3206,-8.80622,-44.5449
3407758,1,0.06332,99.9154,-64.9182,38.1041
3407758,3,0.0331958,99.915,-64.9177,38.1041
3465735,1,0.002499,99.8612,-24.9473,22.2549
3465735,3,0.0454347,99.8608,-24.9481,22.2554
3467517,1,0.010355,99.749,20.8765,-66.9985
3467517,5,0.0666465,99.7477,20.878,-66.999
3566908,1,0.06332,99.1355,-31.8649,-24.2152
3566908,3,0.0275493,99.1351,-31.865,-24.2152
3567294,1,0.010876,99.1257,17.8735,57.0254
3567294,3,0.0698629,99.1248,17.8718,57.026
3569433,1,0.010355,99.5473,-61.9201,68.1723
3569433,3,0.0328642,99.547,-61.9204,68.1728
3670626,1,0.00925,99.8363,-1.19268,-71.2517
3670626,3,0.030535,99.8364,-1.19322,-71.2518
3966655,1,0.06332,99.711,-55.5856,-66.6927
3966655,4,0.00763708,99.711,-55.5856,-66.6927
4066593,1,0.010355,99.6108,26.4685,48.3336
4066593,2,0.042645,99.6105,26.4682,48.3345
4069239,1,0.06332,99.8657,-73.4591,-54.0436
4069239,3,0.0460554,99.865,-73.4589,-54.0427
4169751,1,0.010355,99.4985,-4.82966,-22.1836
4169751,3,0.0395415,99.4988,-4.83038,-22.1832
4170005,1,0.010876,99.9298,-76.8213,73.6144
4170005,3,0.0804726,99.9275,-76.8225,73.6139
4273140,1,0.00925,99.9007,-48.7713,6.4756
4273140,3,0.0332674,99.9007,-48.772,6.47549
4427382,1,0.040446,99.4936,-12.7605,-4.47907
4427382,3,0.0107349,99.4936,-12.7605,-4.47917
4428366,1,0.06332,99.8289,-63.4641,-37.1373
4428366,3,0.0331939,99.8285,-63.4635,-37.1374
4429838,1,0.002032,99.112,40.117,51.9413
4429838,3,0.0583163,99.1115,40.1184,51.9418
4588778,1,0.00227,99.7035,-16.5183,-68.7426
4588778,3,0.0476754,99.7029,-16.5174,-68.743
4590337,1,0.010876,99.7473,39.9308,77.1892
4590337,3,0.0416808,99.7469,39.9308,77.19
4639873,3,0.0122098,99.8823,63.8882,40.2117
4742633,1,0.010876,99.902,-49.5932,27.6578
4742633,3,0.0266686,99.9018,-49.5929,27.6575
4794848,1,0.06332,99.7889,28.3803,69.8308
4794848,3,0.0495491,99.7891,28.3814,69.8312
4796299,1,0.00925,99.424,-18.615,58.8194
4796299,3,0.0380264,99.4242,-18.6147,58.8202
4889271,1,0.06332,99.8176,-69.8252,63.2697
4889271,3,0.00382853,99.8176,-69.8252,63.2697
4891313,1,0.010355,99.7868,-13.8474,30.4277
4891313,3,0.0517314,99.7859,-13.8481,30.4283
4945498,1,0.00925,99.5125,76.0924,-56.9393
4945498,2,0.03675,99.5129,76.0918,-56.9395
5104578,1,0.06332,99.9333,-1.07973,-72.6506
5104578,5,0.025538,99.9329,-1.07966,-72.6507
5155030,1,0.00227,99.8731,13.6374,-64.4276
5155030,3,0.0456696,99.8722,13.6369,-64.4274
5257727,1,0.00925,99.9904,14.7818,4.03224
5257727,3,0.0406456,99.9898,14.7821,4.03158
5307487,1,0.06332,99.2586,-78.8987,58.675
5307487,4,0.029535,99.2587,-78.8985,58.6745
5308258,1,0.00925,99.0379,42.8809,-48.149
5308258,3,0.0386893,99.0374,42.8814,-48.1495
5357041,1,0.06332,99.9566,-78.7383,12.1791
5357041,2,0.00568,99.9566,-78.7383,12.1791
5462114,1,0.00925,99.9909,-4.2616,-72.5641
5462114,4,0.0340706,99.9908,-4.26115,-72.5636
5561244,1,0.00925,99.8526,60.009,-68.0467
5561244,3,0.0253434,99.8524,60.0091,-68.0471
5756191,1,0.00925,99.8979,-79.6752,-75.6796
5756191,3,0.0394718,99.8976,-79.6747,-75.6802
5806783,1,0.06332,99.9061,11.9053,-33.3835
5806783,2,0.00268,99.9061,11.9053,-33.3835
5852964,1,0.010876,99.7423,44.498,-65.7767
5852964,3,0.0625585,99.7416,44.4988,-65.7781
5905046,1,0.06332,99.879,-29.837,-73.5521
5905046,3,0.00753714,99.879,-29.8369,-73.5521
6170014,1,0.017041,99.5601,71.7853,-56.8132
6170014,3,0.0354422,99.5598,71.7859,-56.8129
6172074,1,0.00925,99.6586,-20.9268,-17.1344
6172074,5,0.0913805,99.6585,-20.9243,-17.1364
6222373,1,0.06332,99.8408,20.9828,70.2918
6222373,3,0.0377145,99.8402,20.9831,70.2922
6267805,1,0.002499,99.0949,28.78,42.4231
6267805,4,0.057102,99.0936,28.7807,42.4227
6268727,1,0.06332,99.9551,39.0417,32.9362
6268727,4,0.0215005,99.9548,39.0418,32.9364
6477244,1,0.06332,99.578,-68.3625,-1.39727
6477244,4,0.0365307,99.5778,-68.362,-1.39674
6527049,1,0.002499,99.9354,-65.1145,17.6319
6527049,3,0.0357676,99.9355,-65.1152,17.6318
6726584,1,0.06332,99.6446,-65.8275,31.1458
6726584,3,0.0347293,99.6443,-65.8277,31.1463
6776608,1,0.010355,99.9828,-76.1623,29.1046
6776608,3,0.0234882,99.9828,-76.162,29.1048
6777534,1,0.010355,99.7839,-41.9008,67.8432
6777534,3,0.0427943,99.7831,-41.901,67.8427
6828511,1,0.06332,99.6889,-16.2032,58.908
6828511,3,0.0354737,99.6885,-16.2037,58.9082
6828558,1,0.00925,99.5196,44.4503,-37.5385
6828558,3,0.0399999,99.519,44.4506,-37.5391
6879002,1,0.06332,99.9946,70.3572,-63.2795
6879002,3,0.0237693,99.9944,70.3573,-63.2792
6879487,1,0.002032,99.9896,50.1315,68.2946
6879487,3,0.0384026,99.9891,50.1318,68.2952
6928651,1,0.06332,99.9129,60.1534,-48.5333
6928651,3,0.0335743,99.9132,60.154,-48.5332
6930405,1,0.06332,99.9187,2.69064,-24.3482
6930405,3,0.0159967,99.9186,2.69068,-24.3484
6978592,1,0.010876,99.8637,71.6746,7.48289
6978592,3,0.0274159,99.8637,71.6747,7.48335
6980736,1,0.06332,99.7418,-46.9552,-29.6731
6980736,3,0.0444868,99.7417,-46.9561,-29.6725
7132687,1,0.00925,99.8068,67.5597,46.7208
7132687,3,0.0463272,99.8061,67.5597,46.7217
7282717,1,0.06332,99.8526,78.2712,-63.8505
7282717,3,0.023385,99.8525,78.2711,-63.8508
7380621,1,0.06332,99.753,76.0485,39.3759
7380621,3,0.00104699,99.753,76.0485,39.3759
7381436,1,0.06332,99.9759,-18.4001,66.1186
7381436,3,0.0178919,99.9758,-18.4003,66.1186
7382222,1,0.010876,99.6919,57.115,-14.5549
7382222,3,0.0453038,99.6917,57.1146,-14.5539
7538399,1,0.00925,99.7679,-42.6386,79.3191
7538399,3,0.0290376,99.7678,-42.6385,79.3186
7633746,1,0.010876,99.9268,71.2563,-74.8586
7633746,4,0.0614727,99.9268,71.2567,-74.8603
7741125,1,0.06332,99.9444,63.7369,64.9952
7741125,3,0.0450641,99.9438,63.7367,64.9943
7789559,1,0.002499,99.9687,-76.7422,19.1389
7789559,3,0.0447818,99.9681,-76.7428,19.1395
7790031,1,0.010355,99.8907,41.2178,-10.4174
7790031,3,0.0369375,99.8902,41.2184,-10.4175
7836322,1,0.06332,99.932,21.993,47.1154
7836322,3,0.019724,99.9318,21.9929,47.1153
7836511,1,0.010355,99.9008,-67.195,-18.8826
7836511,3,0.0286328,99.9006,-67.1947,-18.8823
7883169,1,0.06332,99.6779,74.8258,-73.7533
7883169,4,0.0434408,99.6773,74.8266,-73.7534
7937204,1,0.010876,98.9167,-77.6717,18.615
7937204,3,0.101613,98.9138,-77.6732,18.6129
7992743,1,0.010355,98.8781,-42.232,-28.6208
7992743,3,0.0388934,98.8778,-42.2317,-28.6215
8247780,1,0.06332,99.9606,48.2534,39.5768
8247780,3,0.0164792,99.9604,48.2533,39.5768
8297518,1,0.06332,99.9968,44.8218,68.2037
8297518,3,0.00170961,99.9968,44.8218,68.2037
8348925,1,0.06332,99.5638,-73.112,-45.409
8348925,5,0.0324047,99.5633,-73.1121,-45.4086
8450121,1,0.06332,99.4482,-56.476,-34.836
8450121,3,0.000475593,99.4482,-56.476,-34.836
8498182,1,0.001647,99.8218,-39.5368,36.4294
8498182,3,0.0462916,99.8224,-39.5359,36.4293
8498741,1,0.06332,99.9356,48.6682,55.0085
8498741,2,0.00368,99.9357,48.6682,55.0085
8703768,1,0.010355,99.9533,-1.411,32.2845
8703768,3,0.0375786,99.9526,-1.41129,32.2842
8797004,1,0.010355,-17.1797,79.9823,64.163
8797004,4,0.0194128,-17.1796,79.9825,64.1629
8799401,1,0.06332,99.6894,-8.28198,78.3236
8799401,3,0.0224517,99.6893,-8.28175,78.3239
8848338,1,0.002499,99.9583,-23.8139,-2.29715
8848338,3,0.0612841,99.9578,-23.8128,-2.29837
9105730,1,0.010876,99.1542,63.98,-75.9755
9105730,2,0.039124,99.1539,63.9803,-75.9748
9151475,1,0.010876,99.7773,68.5536,14.075
9151475,3,0.0364023,99.7774,68.5532,14.0744
9203498,1,0.00925,99.9604,35.8357,16.5229
9203498,3,0.0268253,99.9604,35.8358,16.5234
9253330,1,0.010355,98.4312,-54.2637,46.0702
9253330,4,0.0906174,98.4296,-54.2664,46.0695
9572959,1,0.06332,99.9763,77.6194,53.4658
9572959,3,0.0292441,99.9759,77.6198,53.4658
9654445,1,0.010876,99.9778,45.8677,-6.34788
9654445,3,0.0954314,99.9744,45.867,-6.34781
9655488,1,0.06332,99.5883,76.1629,23.1104
9655488,4,0.0353407,99.5876,76.1627,23.1104
9706073,1,0.06332,99.9013,33.4003,-46.7107
9706073,4,0.0328048,99.9011,33.4003,-46.7113
9757721,1,0.001647,99.9157,-34.0098,49.2768
9757721,3,0.0314362,99.9158,-34.0097,49.2763
9802291,1,0.06332,99.5505,69.8312,32.2586
9802291,3,0.0347339,99.5503,69.8314,32.2593
9803283,1,0.06332,99.8189,55.3047,-46.3764
9803283,5,0.039361,99.8186,55.305,-46.3771
9804281,1,0.06332,99.477,63.9317,-62.8002
9804281,3,0.0241977,99.477,63.9318,-62.7999
143065,1,0.06332,99.9973,-55.4616,-41.6555
143065,4,0.0177164,99.9972,-55.4617,-41.6554
145380,1,0.010355,-19.6857,-15.2603,-79.7861
145380,5,0.0639761,-19.6858,-15.2611,-79.7845
199641,1,0.06332,99.7987,-77.2364,49.7346
199641,4,0.0418922,99.7979,-77.2368,49.735
252253,1,0.00925,90.3072,-79.7798,2.7378
252253,4,0.0673609,90.3073,-79.7792,2.73591
351068,1,0.010355,99.9773,2.53042,44.4774
351068,3,0.028642,99.9772,2.53002,44.4777
504316,1,0.06332,99.4915,47.51,-62.1607
504316,3,0.0137331,99.4914,47.51,-62.1606
606667,1,0.06332,99.4796,-36.0103,-77.1237
606667,3,0.0347443,99.4797,-36.0097,-77.1239
709132,1,0.010355,99.1464,23.0548,-14.216
709132,3,0.0505712,99.1459,23.0553,-14.217
709811,1,0.06332,99.9899,24.6075,-60.7592
709811,4,0.0376096,99.9892,24.6079,-60.7593
816856,1,0.06332,99.9719,-58.999,-43.2559
816856,4,0.0116708,99.9719,-58.999,-43.256
816856,3,0.0163171,99.8103,-58.5489,-42.9381
818513,1,0.06332,99.6594,45.5261,79.6425
818513,3,0.0315245,99.6591,45.5259,79.643
901452,1,0.06332,99.8236,66.4334,-17.4695
901452,3,0.0267347,99.8232,66.4333,-17.4694
903352,1,0.000366,99.717,24.7128,74.2402
903352,3,0.0462479,99.7163,24.7132,74.2394
1144093,1,0.06332,98.9467,31.9768,55.3138
1144093,4,0.0186479,98.9465,31.9769,55.3139
1144211,1,0.06332,99.8829,14.209,-5.67386
1144211,3,0.00158149,99.8829,14.209,-5.67386
1188664,1,0.010355,99.7402,47.4237,-7.238
1188664,4,0.0435321,99.7396,47.4238,-7.23872
1251510,1,0.06332,99.9537,17.0421,23.9244
1251510,2,0.02868,99.9534,17.0425,23.9247
1385331,1,0.010355,99.9785,-16.9663,45.9811
1385331,3,0.0528692,99.9774,-16.9666,45.9817
1433112,1,0.06332,99.5812,60.5632,41.4594
1433112,3,0.0463536,99.5805,60.5625,41.4591
1485641,1,0.06332,99.9618,-63.1965,-36.5726
1485641,3,0.0331937,99.9614,-63.1965,-36.5731
1485729,1,0.06332,99.7611,-74.3712,-71.9917
1485729,3,0.044419,99.7603,-74.3715,-71.9911
1642493,1,0.06332,99.8742,-6.35347,44.1053
1642493,3,0.019279,99.8741,-6.35337,44.1055
1642504,1,0.010355,99.96,-41.2085,-40.1281
1642504,3,0.0328626,99.9599,-41.2079,-40.1282
1705458,1,0.002499,99.458,-32.9108,70.402
1705458,3,0.0555756,99.4571,-32.9113,70.403
1775369,1,0.010876,95.7916,-0.914107,-49.2832
1775369,3,0.0523477,95.7907,-0.914095,-49.2821
1942036,1,0.06332,98.0183,-19.8821,-47.5933
1942036,3,0.0344193,98.0179,-19.8818,-47.5928
1994141,1,0.010355,99.7865,28.223,-16.4232
1994141,4,0.0391515,99.7865,28.2222,-16.4232
1994141,3,0.000388564,99.8401,28.2259,-16.4276
2077072,1,0.010876,99.9449,-64.91,-63.6473
2077072,3,0.0273949,99.9448,-64.91,-63.6478
2188611,1,0.010355,99.6916,-44.2005,-67.3814
2188611,3,0.0242677,99.6913,-44.2005,-67.3817
2239702,1,0.06332,99.6236,42.1017,46.272
2239702,3,0.0241756,99.6234,42.1015,46.2723
2423406,1,0.010876,98.7279,74.2066,-50.4068
2423406,3,0.047126,98.7271,74.2062,-50.4061
2423687,1,0.002499,99.9023,27.3442,-39.6725
2423687,3,0.0335747,99.9021,27.3436,-39.6724
2424500,1,0.00925,99.0292,-36.4349,-55.927
2424500,3,0.0380275,99.0284,-36.4347,-55.9269
2505035,1,0.010876,99.7918,6.01125,21.3835
2505035,3,0.0288252,99.7913,6.01099,21.3836
2506987,1,0.06332,99.7038,-0.41367,34.2101
2506987,3,0.000465011,99.7038,-0.413669,34.2101
2645810,1,0.010355,99.7613,75.179,49.9433
2645810,2,0.048645,99.7613,75.1778,49.9435
2934390,1,0.002032,99.7588,78.3213,-11.0119
2934390,3,0.0937093,99.7566,78.3205,-11.0143
3006095,1,0.06332,99.8695,16.3071,47.0185
